"email","start_time","end_time","usage_type","accelerator_type","accelerator_seconds","base_model_name","model_bucket","parameter_count","prompt_tokens","completion_tokens","cached_prompt_tokens","uncached_prompt_tokens"
"[REDACTED]","2026-08-19 02:40:55 UTC","2026-08-19 02:40:55 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","91141","5442","89615","1526"
"[REDACTED]","2026-08-19 02:41:39 UTC","2026-08-19 02:41:39 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","105363","6714","91140","14223"
"[REDACTED]","2026-08-19 02:42:36 UTC","2026-08-19 02:42:36 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","113298","2342","105362","7936"
"[REDACTED]","2026-08-19 02:42:57 UTC","2026-08-19 02:42:57 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","116201","365","113297","2904"
"[REDACTED]","2026-08-19 02:35:21 UTC","2026-08-19 02:35:21 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","329138","10640","320276","8862"
"[REDACTED]","2026-08-19 02:36:54 UTC","2026-08-19 02:36:54 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","339793","1626","329137","10656"
"[REDACTED]","2026-08-19 02:37:09 UTC","2026-08-19 02:37:09 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","9076","233","0","9076"
"[REDACTED]","2026-08-19 02:37:12 UTC","2026-08-19 02:37:12 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","12529","495","9075","3454"
"[REDACTED]","2026-08-19 02:37:17 UTC","2026-08-19 02:37:17 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","15474","229","12528","2946"
"[REDACTED]","2026-08-19 02:37:21 UTC","2026-08-19 02:37:21 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","18361","222","15473","2888"
"[REDACTED]","2026-08-19 02:37:24 UTC","2026-08-19 02:37:24 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","22277","246","18360","3917"
"[REDACTED]","2026-08-19 02:37:27 UTC","2026-08-19 02:37:27 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","25859","303","22276","3583"
"[REDACTED]","2026-08-19 02:37:31 UTC","2026-08-19 02:37:31 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","28426","204","25858","2568"
"[REDACTED]","2026-08-19 02:37:35 UTC","2026-08-19 02:37:35 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","35352","334","28425","6927"
"[REDACTED]","2026-08-19 03:54:04 UTC","2026-08-19 03:54:04 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","408917","10184","408699","218"
"[REDACTED]","2026-08-19 03:55:30 UTC","2026-08-19 03:55:30 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","419702","133","408916","10786"
"[REDACTED]","2026-08-19 03:55:37 UTC","2026-08-19 03:55:37 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","421579","3773","419701","1878"
"[REDACTED]","2026-08-19 03:56:12 UTC","2026-08-19 03:56:12 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","425858","928","421578","4280"
"[REDACTED]","2026-08-19 03:56:24 UTC","2026-08-19 03:56:24 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","426811","176","425857","954"
"[REDACTED]","2026-08-19 03:56:29 UTC","2026-08-19 03:56:29 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","427969","1107","426810","1159"
"[REDACTED]","2026-08-19 02:51:21 UTC","2026-08-19 02:51:21 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","150491","219","150206","285"
"[REDACTED]","2026-08-19 02:51:25 UTC","2026-08-19 02:51:25 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","150775","219","150490","285"
"[REDACTED]","2026-08-19 02:51:29 UTC","2026-08-19 02:51:29 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","151059","219","150774","285"
"[REDACTED]","2026-08-19 02:51:33 UTC","2026-08-19 02:51:33 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","151343","219","151058","285"
"[REDACTED]","2026-08-19 02:51:37 UTC","2026-08-19 02:51:37 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","151627","219","151342","285"
"[REDACTED]","2026-08-19 02:51:41 UTC","2026-08-19 02:51:41 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","151911","219","151626","285"
"[REDACTED]","2026-08-19 02:51:45 UTC","2026-08-19 02:51:45 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","152195","219","151910","285"
"[REDACTED]","2026-08-19 02:51:49 UTC","2026-08-19 02:51:49 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","152479","219","152194","285"
"[REDACTED]","2026-08-19 02:51:53 UTC","2026-08-19 02:51:53 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","152763","219","152478","285"
"[REDACTED]","2026-08-19 02:51:58 UTC","2026-08-19 02:51:58 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","153047","219","152762","285"
"[REDACTED]","2026-08-19 02:52:02 UTC","2026-08-19 02:52:02 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","153331","219","153046","285"
"[REDACTED]","2026-08-19 02:52:06 UTC","2026-08-19 02:52:06 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","153616","220","153330","286"
"[REDACTED]","2026-08-19 02:52:10 UTC","2026-08-19 02:52:10 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","153901","220","153615","286"
"[REDACTED]","2026-08-19 02:52:14 UTC","2026-08-19 02:52:14 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","154186","220","153900","286"
"[REDACTED]","2026-08-19 02:52:18 UTC","2026-08-19 02:52:18 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","154471","220","154185","286"
"[REDACTED]","2026-08-19 02:52:24 UTC","2026-08-19 02:52:24 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","154756","220","154470","286"
"[REDACTED]","2026-08-19 02:52:28 UTC","2026-08-19 02:52:28 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","155042","221","154755","287"
"[REDACTED]","2026-08-19 02:52:32 UTC","2026-08-19 02:52:32 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","155328","221","155041","287"
"[REDACTED]","2026-08-19 02:52:36 UTC","2026-08-19 02:52:36 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","155614","222","155327","287"
"[REDACTED]","2026-08-19 02:52:40 UTC","2026-08-19 02:52:40 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","155901","222","155613","288"
"[REDACTED]","2026-08-19 02:52:44 UTC","2026-08-19 02:52:44 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","156187","221","155900","287"
"[REDACTED]","2026-08-19 02:52:48 UTC","2026-08-19 02:52:48 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","156474","220","156186","288"
"[REDACTED]","2026-08-19 02:52:52 UTC","2026-08-19 02:52:52 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","156759","220","156473","286"
"[REDACTED]","2026-08-19 02:52:56 UTC","2026-08-19 02:52:56 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","157044","220","156758","286"
"[REDACTED]","2026-08-19 02:53:00 UTC","2026-08-19 02:53:00 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","157329","221","157043","286"
"[REDACTED]","2026-08-19 02:53:04 UTC","2026-08-19 02:53:04 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","157615","222","157328","287"
"[REDACTED]","2026-08-19 02:53:08 UTC","2026-08-19 02:53:08 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","157902","222","157614","288"
"[REDACTED]","2026-08-19 02:53:13 UTC","2026-08-19 02:53:13 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","158188","222","157901","287"
"[REDACTED]","2026-08-19 02:53:18 UTC","2026-08-19 02:53:18 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","158475","222","158187","288"
"[REDACTED]","2026-08-19 02:53:22 UTC","2026-08-19 02:53:22 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","158761","222","158474","287"
"[REDACTED]","2026-08-19 02:53:26 UTC","2026-08-19 02:53:26 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","159048","222","158760","288"
"[REDACTED]","2026-08-19 02:53:32 UTC","2026-08-19 02:53:32 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","159334","222","159047","287"
"[REDACTED]","2026-08-19 02:53:36 UTC","2026-08-19 02:53:36 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","159620","222","159333","287"
"[REDACTED]","2026-08-19 02:53:40 UTC","2026-08-19 02:53:40 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","159906","222","159619","287"
"[REDACTED]","2026-08-19 02:53:44 UTC","2026-08-19 02:53:44 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","160193","222","159905","288"
"[REDACTED]","2026-08-19 02:53:49 UTC","2026-08-19 02:53:49 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","160479","222","160192","287"
"[REDACTED]","2026-08-19 02:53:53 UTC","2026-08-19 02:53:53 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","160765","222","160478","287"
"[REDACTED]","2026-08-19 02:53:57 UTC","2026-08-19 02:53:57 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","161051","222","160764","287"
"[REDACTED]","2026-08-19 02:54:02 UTC","2026-08-19 02:54:02 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","161337","222","161050","287"
"[REDACTED]","2026-08-19 02:37:40 UTC","2026-08-19 02:37:40 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","37975","293","35351","2624"
"[REDACTED]","2026-08-19 02:37:45 UTC","2026-08-19 02:37:45 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","40295","360","37974","2321"
"[REDACTED]","2026-08-19 02:37:52 UTC","2026-08-19 02:37:52 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","42851","759","40294","2557"
"[REDACTED]","2026-08-19 02:38:02 UTC","2026-08-19 02:38:02 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","46073","582","42850","3223"
"[REDACTED]","2026-08-19 02:38:09 UTC","2026-08-19 02:38:09 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","48263","364","46072","2191"
"[REDACTED]","2026-08-19 02:38:13 UTC","2026-08-19 02:38:13 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","51075","600","48262","2813"
"[REDACTED]","2026-08-19 02:38:20 UTC","2026-08-19 02:38:20 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","54514","656","51074","3440"
"[REDACTED]","2026-08-19 02:38:28 UTC","2026-08-19 02:38:28 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","57409","2067","54513","2896"
"[REDACTED]","2026-08-19 02:38:46 UTC","2026-08-19 02:38:46 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","60505","127","57408","3097"
"[REDACTED]","2026-08-19 02:38:48 UTC","2026-08-19 02:38:48 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","61324","506","60504","820"
"[REDACTED]","2026-08-19 02:38:54 UTC","2026-08-19 02:38:54 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","62219","525","61323","896"
"[REDACTED]","2026-08-19 02:39:00 UTC","2026-08-19 02:39:00 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","65653","698","62218","3435"
"[REDACTED]","2026-08-19 02:39:07 UTC","2026-08-19 02:39:07 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","66365","139","65652","713"
"[REDACTED]","2026-08-19 02:39:10 UTC","2026-08-19 02:39:10 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","67048","137","66364","684"
"[REDACTED]","2026-08-19 02:39:15 UTC","2026-08-19 02:39:15 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","70805","2568","67047","3758"
"[REDACTED]","2026-08-19 02:39:37 UTC","2026-08-19 02:39:37 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","73771","156","70804","2967"
"[REDACTED]","2026-08-19 02:39:40 UTC","2026-08-19 02:39:40 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","75598","1039","73770","1828"
"[REDACTED]","2026-08-19 02:39:50 UTC","2026-08-19 02:39:50 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","78931","257","75597","3334"
"[REDACTED]","2026-08-19 02:39:55 UTC","2026-08-19 02:39:55 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","80306","3030","78930","1376"
"[REDACTED]","2026-08-19 02:40:20 UTC","2026-08-19 02:40:20 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","83885","361","80305","3580"
"[REDACTED]","2026-08-19 02:05:57 UTC","2026-08-19 02:05:57 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","171969","1309","170980","989"
"[REDACTED]","2026-08-19 02:06:10 UTC","2026-08-19 02:06:10 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","173293","1475","171968","1325"
"[REDACTED]","2026-08-19 02:06:23 UTC","2026-08-19 02:06:23 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-flash-0731","DeepSeek V4 Flash 0731","304000000000","9194","180","0","9194"
"[REDACTED]","2026-08-19 02:06:25 UTC","2026-08-19 02:06:25 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-flash-0731","DeepSeek V4 Flash 0731","304000000000","27496","334","9193","18303"
"[REDACTED]","2026-08-19 02:06:28 UTC","2026-08-19 02:06:28 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-flash-0731","DeepSeek V4 Flash 0731","304000000000","28425","218","27495","930"
"[REDACTED]","2026-08-19 02:06:35 UTC","2026-08-19 02:06:35 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-flash-0731","DeepSeek V4 Flash 0731","304000000000","29515","146","28424","1091"
"[REDACTED]","2026-08-19 02:06:38 UTC","2026-08-19 02:06:38 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-flash-0731","DeepSeek V4 Flash 0731","304000000000","31016","427","29514","1502"
"[REDACTED]","2026-08-19 02:06:42 UTC","2026-08-19 02:06:42 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-flash-0731","DeepSeek V4 Flash 0731","304000000000","31909","287","31015","894"
"[REDACTED]","2026-08-19 02:06:50 UTC","2026-08-19 02:06:50 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-flash-0731","DeepSeek V4 Flash 0731","304000000000","33919","104","0","33919"
"[REDACTED]","2026-08-19 02:06:54 UTC","2026-08-19 02:06:54 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-flash-0731","DeepSeek V4 Flash 0731","304000000000","34597","741","33918","679"
"[REDACTED]","2026-08-19 02:07:01 UTC","2026-08-19 02:07:01 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-flash-0731","DeepSeek V4 Flash 0731","304000000000","35352","245","34596","756"
"[REDACTED]","2026-08-19 02:07:20 UTC","2026-08-19 02:07:20 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-flash-0731","DeepSeek V4 Flash 0731","304000000000","35611","307","35351","260"
"[REDACTED]","2026-08-19 02:07:23 UTC","2026-08-19 02:07:23 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-flash-0731","DeepSeek V4 Flash 0731","304000000000","35932","176","35610","322"
"[REDACTED]","2026-08-19 02:07:25 UTC","2026-08-19 02:07:25 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-flash-0731","DeepSeek V4 Flash 0731","304000000000","36122","462","35931","191"
"[REDACTED]","2026-08-19 03:56:41 UTC","2026-08-19 03:56:41 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","429101","193","427968","1133"
"[REDACTED]","2026-08-19 03:58:59 UTC","2026-08-19 03:58:59 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","442004","91","441446","558"
"[REDACTED]","2026-08-19 04:15:24 UTC","2026-08-19 04:15:24 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","501421","794","500566","855"
"[REDACTED]","2026-08-19 04:18:28 UTC","2026-08-19 04:18:28 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","523427","241","522918","509"
"[REDACTED]","2026-08-19 02:54:07 UTC","2026-08-19 02:54:07 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","161623","222","161336","287"
"[REDACTED]","2026-08-19 02:54:13 UTC","2026-08-19 02:54:13 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","161909","222","161622","287"
"[REDACTED]","2026-08-19 02:54:20 UTC","2026-08-19 02:54:20 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","162195","222","161908","287"
"[REDACTED]","2026-08-19 02:54:24 UTC","2026-08-19 02:54:24 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","162481","222","162194","287"
"[REDACTED]","2026-08-19 02:54:28 UTC","2026-08-19 02:54:28 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","162767","222","162480","287"
"[REDACTED]","2026-08-19 02:54:33 UTC","2026-08-19 02:54:33 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","163053","222","162766","287"
"[REDACTED]","2026-08-19 02:54:37 UTC","2026-08-19 02:54:37 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","163339","222","163052","287"
"[REDACTED]","2026-08-19 02:54:41 UTC","2026-08-19 02:54:41 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","163625","221","163338","287"
"[REDACTED]","2026-08-19 02:54:45 UTC","2026-08-19 02:54:45 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","163911","220","163624","287"
"[REDACTED]","2026-08-19 02:54:50 UTC","2026-08-19 02:54:50 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","164196","220","163910","286"
"[REDACTED]","2026-08-19 02:54:54 UTC","2026-08-19 02:54:54 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","164481","220","164195","286"
"[REDACTED]","2026-08-19 02:54:58 UTC","2026-08-19 02:54:58 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","164766","221","164480","286"
